activity_id,assay_chembl_id,assay_description,assay_type,molecule_chembl_id,relation,units,IC50,target_chembl_id,target_organism,type
17775250,CHEMBL3888586,"Inhibition Assay: [Experimental method]: Use Lance@Ultra Ulight™-TK assay kit from PerKinElmer to evaluate the inhibitory activity of compounds at KDR kinase. [Instrument]: PerKinElmer's ENVISION plate reader. [Materials]: Optiplate-384 well plate (PerKinElmer), kinase buffer (50 mM Hepes pH7.5, 0.25 mM EGTA, 2 mM DTT, 0.01% Tween 20, 10 mM Mg2+, 0.5 mM Mn2+), KDR kinase (790-1356 AA, Crown Bioscience), KDR kinase substrate (PerKinElmer catalogue # TRF0127-M), Lance@Eu-W1024-anti-phosphotyrosine (PT66) (PerKinElmer, catalogue #AD0068), ATP (Invitrogen), DMSO (Sigma, catalogue #34869), purified water (Millipore, type: Milli-Q). [Study conditions]: Mix KDR (final concentration: 20 nM) and compound (final DMSO: 0.5%), pre-incubate for 20 min at 30° C.; then add ATP (final concentration: 90 μM) and the substrate (final concentration 50 μM). React for 2 hrs at 30° C. After the reaction, add antibody and reaction for 60 min at 30° C. Read the plate (615 nm, 665 nm), calculate the ratio of the value at 665 nm vs 615 nm and analyze the data.",B,CHEMBL3971428,=,nM,17.9,CHEMBL279,Homo sapiens,IC50
17775251,CHEMBL3888586,"Inhibition Assay: [Experimental method]: Use Lance@Ultra Ulight™-TK assay kit from PerKinElmer to evaluate the inhibitory activity of compounds at KDR kinase. [Instrument]: PerKinElmer's ENVISION plate reader. [Materials]: Optiplate-384 well plate (PerKinElmer), kinase buffer (50 mM Hepes pH7.5, 0.25 mM EGTA, 2 mM DTT, 0.01% Tween 20, 10 mM Mg2+, 0.5 mM Mn2+), KDR kinase (790-1356 AA, Crown Bioscience), KDR kinase substrate (PerKinElmer catalogue # TRF0127-M), Lance@Eu-W1024-anti-phosphotyrosine (PT66) (PerKinElmer, catalogue #AD0068), ATP (Invitrogen), DMSO (Sigma, catalogue #34869), purified water (Millipore, type: Milli-Q). [Study conditions]: Mix KDR (final concentration: 20 nM) and compound (final DMSO: 0.5%), pre-incubate for 20 min at 30° C.; then add ATP (final concentration: 90 μM) and the substrate (final concentration 50 μM). React for 2 hrs at 30° C. After the reaction, add antibody and reaction for 60 min at 30° C. Read the plate (615 nm, 665 nm), calculate the ratio of the value at 665 nm vs 615 nm and analyze the data.",B,CHEMBL3932860,=,nM,16.7,CHEMBL279,Homo sapiens,IC50
17775656,CHEMBL3888607,"Kinase Inhibition Assay: The effect of test compounds on the activity of the protein kinases GSK-3β, VEGFR-2 and FLT-3 was evaluated based on half maximal inhibitory concentration (IC50) values determined by Millipore UK Ltd; Gemini Crescent; Dundee Technology Park; Dundee DD2 1SW; UK (IC50Profiler). Detailed protocols can be found at: www.millipore.com/drugdiscovery/dd3/assayprotocols.",B,CHEMBL3983434,=,nM,1885.0,CHEMBL279,Homo sapiens,IC50
17775657,CHEMBL3888607,"Kinase Inhibition Assay: The effect of test compounds on the activity of the protein kinases GSK-3β, VEGFR-2 and FLT-3 was evaluated based on half maximal inhibitory concentration (IC50) values determined by Millipore UK Ltd; Gemini Crescent; Dundee Technology Park; Dundee DD2 1SW; UK (IC50Profiler). Detailed protocols can be found at: www.millipore.com/drugdiscovery/dd3/assayprotocols.",B,CHEMBL3919644,=,nM,1500.0,CHEMBL279,Homo sapiens,IC50
17775658,CHEMBL3888607,"Kinase Inhibition Assay: The effect of test compounds on the activity of the protein kinases GSK-3β, VEGFR-2 and FLT-3 was evaluated based on half maximal inhibitory concentration (IC50) values determined by Millipore UK Ltd; Gemini Crescent; Dundee Technology Park; Dundee DD2 1SW; UK (IC50Profiler). Detailed protocols can be found at: www.millipore.com/drugdiscovery/dd3/assayprotocols.",B,CHEMBL3969156,=,nM,153.0,CHEMBL279,Homo sapiens,IC50
17775660,CHEMBL3888607,"Kinase Inhibition Assay: The effect of test compounds on the activity of the protein kinases GSK-3β, VEGFR-2 and FLT-3 was evaluated based on half maximal inhibitory concentration (IC50) values determined by Millipore UK Ltd; Gemini Crescent; Dundee Technology Park; Dundee DD2 1SW; UK (IC50Profiler). Detailed protocols can be found at: www.millipore.com/drugdiscovery/dd3/assayprotocols.",B,CHEMBL3961887,=,nM,1300.0,CHEMBL279,Homo sapiens,IC50
17775662,CHEMBL3888607,"Kinase Inhibition Assay: The effect of test compounds on the activity of the protein kinases GSK-3β, VEGFR-2 and FLT-3 was evaluated based on half maximal inhibitory concentration (IC50) values determined by Millipore UK Ltd; Gemini Crescent; Dundee Technology Park; Dundee DD2 1SW; UK (IC50Profiler). Detailed protocols can be found at: www.millipore.com/drugdiscovery/dd3/assayprotocols.",B,CHEMBL3956492,=,nM,1209.0,CHEMBL279,Homo sapiens,IC50
17775663,CHEMBL3888607,"Kinase Inhibition Assay: The effect of test compounds on the activity of the protein kinases GSK-3β, VEGFR-2 and FLT-3 was evaluated based on half maximal inhibitory concentration (IC50) values determined by Millipore UK Ltd; Gemini Crescent; Dundee Technology Park; Dundee DD2 1SW; UK (IC50Profiler). Detailed protocols can be found at: www.millipore.com/drugdiscovery/dd3/assayprotocols.",B,CHEMBL3925481,=,nM,9200.0,CHEMBL279,Homo sapiens,IC50
17775664,CHEMBL3888607,"Kinase Inhibition Assay: The effect of test compounds on the activity of the protein kinases GSK-3β, VEGFR-2 and FLT-3 was evaluated based on half maximal inhibitory concentration (IC50) values determined by Millipore UK Ltd; Gemini Crescent; Dundee Technology Park; Dundee DD2 1SW; UK (IC50Profiler). Detailed protocols can be found at: www.millipore.com/drugdiscovery/dd3/assayprotocols.",B,CHEMBL3947828,=,nM,2827.0,CHEMBL279,Homo sapiens,IC50
17776384,CHEMBL3888632,"Kinase Assay: Biochemical KDR kinase assays were performed in 96 well microtiter plates that were coated overnight with 75 μg/well of poly-Glu-Tyr (4:1) in 10 mM Phosphate Buffered Saline (PBS), pH 7.4. The coated plates were washed with 2 mLs per well PBS+0.05% Tween-20 (PBS-T), blocked by incubation with PBS containing 1% BSA, then washed with 2 mLs per well PBS-T prior to starting the reaction. Reactions were carried out in 100 μL reaction volumes containing 2.7 μM ATP in kinase buffer (50 mM Hepes buffer pH 7.4, 20 mM MgCl2, 0.1 mM MnCl2 and 0.2 mM Na3VO4). Test compounds were reconstituted in 100% DMSO and added to the reaction to give a final DMSO concentration of 5%. Reactions were initiated by the addition 20 μl per well of kinase buffer containing 200-300 ng purified cytoplasmic domain KDR protein (BPS Bioscience, San Diego, Calif.). Following a 15 minute incubation at 30° C., the reactions were washed 2 mLs per well PBS-T. 100 μl of a monoclonal anti-phosphotyrosine antibody-peroxidase conjugate diluted 1:10,000 in PBS-T was added to the wells for 30 minutes. Following a 2 mLs per well wash with PBS-Tween-20, 100 μl of O-Phenylenediamine Dihydrochloride in phosphate-citrate buffer, containing urea hydrogen peroxide, was added to the wells for 7-10 minutes as a colorimetric substrate for the peroxidase. The reaction was terminated by the addition of 100 μl of 2.5N H2SO4 to each well and read using a microplate ELISA reader set at 492 nm.",B,CHEMBL3964812,=,nM,760.0,CHEMBL279,Homo sapiens,IC50
17776386,CHEMBL3888632,"Kinase Assay: Biochemical KDR kinase assays were performed in 96 well microtiter plates that were coated overnight with 75 μg/well of poly-Glu-Tyr (4:1) in 10 mM Phosphate Buffered Saline (PBS), pH 7.4. The coated plates were washed with 2 mLs per well PBS+0.05% Tween-20 (PBS-T), blocked by incubation with PBS containing 1% BSA, then washed with 2 mLs per well PBS-T prior to starting the reaction. Reactions were carried out in 100 μL reaction volumes containing 2.7 μM ATP in kinase buffer (50 mM Hepes buffer pH 7.4, 20 mM MgCl2, 0.1 mM MnCl2 and 0.2 mM Na3VO4). Test compounds were reconstituted in 100% DMSO and added to the reaction to give a final DMSO concentration of 5%. Reactions were initiated by the addition 20 μl per well of kinase buffer containing 200-300 ng purified cytoplasmic domain KDR protein (BPS Bioscience, San Diego, Calif.). Following a 15 minute incubation at 30° C., the reactions were washed 2 mLs per well PBS-T. 100 μl of a monoclonal anti-phosphotyrosine antibody-peroxidase conjugate diluted 1:10,000 in PBS-T was added to the wells for 30 minutes. Following a 2 mLs per well wash with PBS-Tween-20, 100 μl of O-Phenylenediamine Dihydrochloride in phosphate-citrate buffer, containing urea hydrogen peroxide, was added to the wells for 7-10 minutes as a colorimetric substrate for the peroxidase. The reaction was terminated by the addition of 100 μl of 2.5N H2SO4 to each well and read using a microplate ELISA reader set at 492 nm.",B,CHEMBL3962340,=,nM,360.0,CHEMBL279,Homo sapiens,IC50
17776387,CHEMBL3888632,"Kinase Assay: Biochemical KDR kinase assays were performed in 96 well microtiter plates that were coated overnight with 75 μg/well of poly-Glu-Tyr (4:1) in 10 mM Phosphate Buffered Saline (PBS), pH 7.4. The coated plates were washed with 2 mLs per well PBS+0.05% Tween-20 (PBS-T), blocked by incubation with PBS containing 1% BSA, then washed with 2 mLs per well PBS-T prior to starting the reaction. Reactions were carried out in 100 μL reaction volumes containing 2.7 μM ATP in kinase buffer (50 mM Hepes buffer pH 7.4, 20 mM MgCl2, 0.1 mM MnCl2 and 0.2 mM Na3VO4). Test compounds were reconstituted in 100% DMSO and added to the reaction to give a final DMSO concentration of 5%. Reactions were initiated by the addition 20 μl per well of kinase buffer containing 200-300 ng purified cytoplasmic domain KDR protein (BPS Bioscience, San Diego, Calif.). Following a 15 minute incubation at 30° C., the reactions were washed 2 mLs per well PBS-T. 100 μl of a monoclonal anti-phosphotyrosine antibody-peroxidase conjugate diluted 1:10,000 in PBS-T was added to the wells for 30 minutes. Following a 2 mLs per well wash with PBS-Tween-20, 100 μl of O-Phenylenediamine Dihydrochloride in phosphate-citrate buffer, containing urea hydrogen peroxide, was added to the wells for 7-10 minutes as a colorimetric substrate for the peroxidase. The reaction was terminated by the addition of 100 μl of 2.5N H2SO4 to each well and read using a microplate ELISA reader set at 492 nm.",B,CHEMBL3912498,=,nM,4750.0,CHEMBL279,Homo sapiens,IC50
17776388,CHEMBL3888632,"Kinase Assay: Biochemical KDR kinase assays were performed in 96 well microtiter plates that were coated overnight with 75 μg/well of poly-Glu-Tyr (4:1) in 10 mM Phosphate Buffered Saline (PBS), pH 7.4. The coated plates were washed with 2 mLs per well PBS+0.05% Tween-20 (PBS-T), blocked by incubation with PBS containing 1% BSA, then washed with 2 mLs per well PBS-T prior to starting the reaction. Reactions were carried out in 100 μL reaction volumes containing 2.7 μM ATP in kinase buffer (50 mM Hepes buffer pH 7.4, 20 mM MgCl2, 0.1 mM MnCl2 and 0.2 mM Na3VO4). Test compounds were reconstituted in 100% DMSO and added to the reaction to give a final DMSO concentration of 5%. Reactions were initiated by the addition 20 μl per well of kinase buffer containing 200-300 ng purified cytoplasmic domain KDR protein (BPS Bioscience, San Diego, Calif.). Following a 15 minute incubation at 30° C., the reactions were washed 2 mLs per well PBS-T. 100 μl of a monoclonal anti-phosphotyrosine antibody-peroxidase conjugate diluted 1:10,000 in PBS-T was added to the wells for 30 minutes. Following a 2 mLs per well wash with PBS-Tween-20, 100 μl of O-Phenylenediamine Dihydrochloride in phosphate-citrate buffer, containing urea hydrogen peroxide, was added to the wells for 7-10 minutes as a colorimetric substrate for the peroxidase. The reaction was terminated by the addition of 100 μl of 2.5N H2SO4 to each well and read using a microplate ELISA reader set at 492 nm.",B,CHEMBL3967803,=,nM,340.0,CHEMBL279,Homo sapiens,IC50
17776389,CHEMBL3888632,"Kinase Assay: Biochemical KDR kinase assays were performed in 96 well microtiter plates that were coated overnight with 75 μg/well of poly-Glu-Tyr (4:1) in 10 mM Phosphate Buffered Saline (PBS), pH 7.4. The coated plates were washed with 2 mLs per well PBS+0.05% Tween-20 (PBS-T), blocked by incubation with PBS containing 1% BSA, then washed with 2 mLs per well PBS-T prior to starting the reaction. Reactions were carried out in 100 μL reaction volumes containing 2.7 μM ATP in kinase buffer (50 mM Hepes buffer pH 7.4, 20 mM MgCl2, 0.1 mM MnCl2 and 0.2 mM Na3VO4). Test compounds were reconstituted in 100% DMSO and added to the reaction to give a final DMSO concentration of 5%. Reactions were initiated by the addition 20 μl per well of kinase buffer containing 200-300 ng purified cytoplasmic domain KDR protein (BPS Bioscience, San Diego, Calif.). Following a 15 minute incubation at 30° C., the reactions were washed 2 mLs per well PBS-T. 100 μl of a monoclonal anti-phosphotyrosine antibody-peroxidase conjugate diluted 1:10,000 in PBS-T was added to the wells for 30 minutes. Following a 2 mLs per well wash with PBS-Tween-20, 100 μl of O-Phenylenediamine Dihydrochloride in phosphate-citrate buffer, containing urea hydrogen peroxide, was added to the wells for 7-10 minutes as a colorimetric substrate for the peroxidase. The reaction was terminated by the addition of 100 μl of 2.5N H2SO4 to each well and read using a microplate ELISA reader set at 492 nm.",B,CHEMBL3893979,=,nM,1800.0,CHEMBL279,Homo sapiens,IC50
17776390,CHEMBL3888632,"Kinase Assay: Biochemical KDR kinase assays were performed in 96 well microtiter plates that were coated overnight with 75 μg/well of poly-Glu-Tyr (4:1) in 10 mM Phosphate Buffered Saline (PBS), pH 7.4. The coated plates were washed with 2 mLs per well PBS+0.05% Tween-20 (PBS-T), blocked by incubation with PBS containing 1% BSA, then washed with 2 mLs per well PBS-T prior to starting the reaction. Reactions were carried out in 100 μL reaction volumes containing 2.7 μM ATP in kinase buffer (50 mM Hepes buffer pH 7.4, 20 mM MgCl2, 0.1 mM MnCl2 and 0.2 mM Na3VO4). Test compounds were reconstituted in 100% DMSO and added to the reaction to give a final DMSO concentration of 5%. Reactions were initiated by the addition 20 μl per well of kinase buffer containing 200-300 ng purified cytoplasmic domain KDR protein (BPS Bioscience, San Diego, Calif.). Following a 15 minute incubation at 30° C., the reactions were washed 2 mLs per well PBS-T. 100 μl of a monoclonal anti-phosphotyrosine antibody-peroxidase conjugate diluted 1:10,000 in PBS-T was added to the wells for 30 minutes. Following a 2 mLs per well wash with PBS-Tween-20, 100 μl of O-Phenylenediamine Dihydrochloride in phosphate-citrate buffer, containing urea hydrogen peroxide, was added to the wells for 7-10 minutes as a colorimetric substrate for the peroxidase. The reaction was terminated by the addition of 100 μl of 2.5N H2SO4 to each well and read using a microplate ELISA reader set at 492 nm.",B,CHEMBL3964305,=,nM,250.0,CHEMBL279,Homo sapiens,IC50
17776391,CHEMBL3888632,"Kinase Assay: Biochemical KDR kinase assays were performed in 96 well microtiter plates that were coated overnight with 75 μg/well of poly-Glu-Tyr (4:1) in 10 mM Phosphate Buffered Saline (PBS), pH 7.4. The coated plates were washed with 2 mLs per well PBS+0.05% Tween-20 (PBS-T), blocked by incubation with PBS containing 1% BSA, then washed with 2 mLs per well PBS-T prior to starting the reaction. Reactions were carried out in 100 μL reaction volumes containing 2.7 μM ATP in kinase buffer (50 mM Hepes buffer pH 7.4, 20 mM MgCl2, 0.1 mM MnCl2 and 0.2 mM Na3VO4). Test compounds were reconstituted in 100% DMSO and added to the reaction to give a final DMSO concentration of 5%. Reactions were initiated by the addition 20 μl per well of kinase buffer containing 200-300 ng purified cytoplasmic domain KDR protein (BPS Bioscience, San Diego, Calif.). Following a 15 minute incubation at 30° C., the reactions were washed 2 mLs per well PBS-T. 100 μl of a monoclonal anti-phosphotyrosine antibody-peroxidase conjugate diluted 1:10,000 in PBS-T was added to the wells for 30 minutes. Following a 2 mLs per well wash with PBS-Tween-20, 100 μl of O-Phenylenediamine Dihydrochloride in phosphate-citrate buffer, containing urea hydrogen peroxide, was added to the wells for 7-10 minutes as a colorimetric substrate for the peroxidase. The reaction was terminated by the addition of 100 μl of 2.5N H2SO4 to each well and read using a microplate ELISA reader set at 492 nm.",B,CHEMBL3976026,=,nM,330.0,CHEMBL279,Homo sapiens,IC50
17776392,CHEMBL3888632,"Kinase Assay: Biochemical KDR kinase assays were performed in 96 well microtiter plates that were coated overnight with 75 μg/well of poly-Glu-Tyr (4:1) in 10 mM Phosphate Buffered Saline (PBS), pH 7.4. The coated plates were washed with 2 mLs per well PBS+0.05% Tween-20 (PBS-T), blocked by incubation with PBS containing 1% BSA, then washed with 2 mLs per well PBS-T prior to starting the reaction. Reactions were carried out in 100 μL reaction volumes containing 2.7 μM ATP in kinase buffer (50 mM Hepes buffer pH 7.4, 20 mM MgCl2, 0.1 mM MnCl2 and 0.2 mM Na3VO4). Test compounds were reconstituted in 100% DMSO and added to the reaction to give a final DMSO concentration of 5%. Reactions were initiated by the addition 20 μl per well of kinase buffer containing 200-300 ng purified cytoplasmic domain KDR protein (BPS Bioscience, San Diego, Calif.). Following a 15 minute incubation at 30° C., the reactions were washed 2 mLs per well PBS-T. 100 μl of a monoclonal anti-phosphotyrosine antibody-peroxidase conjugate diluted 1:10,000 in PBS-T was added to the wells for 30 minutes. Following a 2 mLs per well wash with PBS-Tween-20, 100 μl of O-Phenylenediamine Dihydrochloride in phosphate-citrate buffer, containing urea hydrogen peroxide, was added to the wells for 7-10 minutes as a colorimetric substrate for the peroxidase. The reaction was terminated by the addition of 100 μl of 2.5N H2SO4 to each well and read using a microplate ELISA reader set at 492 nm.",B,CHEMBL3962623,=,nM,4030.0,CHEMBL279,Homo sapiens,IC50
17776394,CHEMBL3888632,"Kinase Assay: Biochemical KDR kinase assays were performed in 96 well microtiter plates that were coated overnight with 75 μg/well of poly-Glu-Tyr (4:1) in 10 mM Phosphate Buffered Saline (PBS), pH 7.4. The coated plates were washed with 2 mLs per well PBS+0.05% Tween-20 (PBS-T), blocked by incubation with PBS containing 1% BSA, then washed with 2 mLs per well PBS-T prior to starting the reaction. Reactions were carried out in 100 μL reaction volumes containing 2.7 μM ATP in kinase buffer (50 mM Hepes buffer pH 7.4, 20 mM MgCl2, 0.1 mM MnCl2 and 0.2 mM Na3VO4). Test compounds were reconstituted in 100% DMSO and added to the reaction to give a final DMSO concentration of 5%. Reactions were initiated by the addition 20 μl per well of kinase buffer containing 200-300 ng purified cytoplasmic domain KDR protein (BPS Bioscience, San Diego, Calif.). Following a 15 minute incubation at 30° C., the reactions were washed 2 mLs per well PBS-T. 100 μl of a monoclonal anti-phosphotyrosine antibody-peroxidase conjugate diluted 1:10,000 in PBS-T was added to the wells for 30 minutes. Following a 2 mLs per well wash with PBS-Tween-20, 100 μl of O-Phenylenediamine Dihydrochloride in phosphate-citrate buffer, containing urea hydrogen peroxide, was added to the wells for 7-10 minutes as a colorimetric substrate for the peroxidase. The reaction was terminated by the addition of 100 μl of 2.5N H2SO4 to each well and read using a microplate ELISA reader set at 492 nm.",B,CHEMBL3964582,=,nM,1470.0,CHEMBL279,Homo sapiens,IC50
17776396,CHEMBL3888632,"Kinase Assay: Biochemical KDR kinase assays were performed in 96 well microtiter plates that were coated overnight with 75 μg/well of poly-Glu-Tyr (4:1) in 10 mM Phosphate Buffered Saline (PBS), pH 7.4. The coated plates were washed with 2 mLs per well PBS+0.05% Tween-20 (PBS-T), blocked by incubation with PBS containing 1% BSA, then washed with 2 mLs per well PBS-T prior to starting the reaction. Reactions were carried out in 100 μL reaction volumes containing 2.7 μM ATP in kinase buffer (50 mM Hepes buffer pH 7.4, 20 mM MgCl2, 0.1 mM MnCl2 and 0.2 mM Na3VO4). Test compounds were reconstituted in 100% DMSO and added to the reaction to give a final DMSO concentration of 5%. Reactions were initiated by the addition 20 μl per well of kinase buffer containing 200-300 ng purified cytoplasmic domain KDR protein (BPS Bioscience, San Diego, Calif.). Following a 15 minute incubation at 30° C., the reactions were washed 2 mLs per well PBS-T. 100 μl of a monoclonal anti-phosphotyrosine antibody-peroxidase conjugate diluted 1:10,000 in PBS-T was added to the wells for 30 minutes. Following a 2 mLs per well wash with PBS-Tween-20, 100 μl of O-Phenylenediamine Dihydrochloride in phosphate-citrate buffer, containing urea hydrogen peroxide, was added to the wells for 7-10 minutes as a colorimetric substrate for the peroxidase. The reaction was terminated by the addition of 100 μl of 2.5N H2SO4 to each well and read using a microplate ELISA reader set at 492 nm.",B,CHEMBL3963229,=,nM,6380.0,CHEMBL279,Homo sapiens,IC50
17776405,CHEMBL3888632,"Kinase Assay: Biochemical KDR kinase assays were performed in 96 well microtiter plates that were coated overnight with 75 μg/well of poly-Glu-Tyr (4:1) in 10 mM Phosphate Buffered Saline (PBS), pH 7.4. The coated plates were washed with 2 mLs per well PBS+0.05% Tween-20 (PBS-T), blocked by incubation with PBS containing 1% BSA, then washed with 2 mLs per well PBS-T prior to starting the reaction. Reactions were carried out in 100 μL reaction volumes containing 2.7 μM ATP in kinase buffer (50 mM Hepes buffer pH 7.4, 20 mM MgCl2, 0.1 mM MnCl2 and 0.2 mM Na3VO4). Test compounds were reconstituted in 100% DMSO and added to the reaction to give a final DMSO concentration of 5%. Reactions were initiated by the addition 20 μl per well of kinase buffer containing 200-300 ng purified cytoplasmic domain KDR protein (BPS Bioscience, San Diego, Calif.). Following a 15 minute incubation at 30° C., the reactions were washed 2 mLs per well PBS-T. 100 μl of a monoclonal anti-phosphotyrosine antibody-peroxidase conjugate diluted 1:10,000 in PBS-T was added to the wells for 30 minutes. Following a 2 mLs per well wash with PBS-Tween-20, 100 μl of O-Phenylenediamine Dihydrochloride in phosphate-citrate buffer, containing urea hydrogen peroxide, was added to the wells for 7-10 minutes as a colorimetric substrate for the peroxidase. The reaction was terminated by the addition of 100 μl of 2.5N H2SO4 to each well and read using a microplate ELISA reader set at 492 nm.",B,CHEMBL3979299,=,nM,1500.0,CHEMBL279,Homo sapiens,IC50
17776406,CHEMBL3888632,"Kinase Assay: Biochemical KDR kinase assays were performed in 96 well microtiter plates that were coated overnight with 75 μg/well of poly-Glu-Tyr (4:1) in 10 mM Phosphate Buffered Saline (PBS), pH 7.4. The coated plates were washed with 2 mLs per well PBS+0.05% Tween-20 (PBS-T), blocked by incubation with PBS containing 1% BSA, then washed with 2 mLs per well PBS-T prior to starting the reaction. Reactions were carried out in 100 μL reaction volumes containing 2.7 μM ATP in kinase buffer (50 mM Hepes buffer pH 7.4, 20 mM MgCl2, 0.1 mM MnCl2 and 0.2 mM Na3VO4). Test compounds were reconstituted in 100% DMSO and added to the reaction to give a final DMSO concentration of 5%. Reactions were initiated by the addition 20 μl per well of kinase buffer containing 200-300 ng purified cytoplasmic domain KDR protein (BPS Bioscience, San Diego, Calif.). Following a 15 minute incubation at 30° C., the reactions were washed 2 mLs per well PBS-T. 100 μl of a monoclonal anti-phosphotyrosine antibody-peroxidase conjugate diluted 1:10,000 in PBS-T was added to the wells for 30 minutes. Following a 2 mLs per well wash with PBS-Tween-20, 100 μl of O-Phenylenediamine Dihydrochloride in phosphate-citrate buffer, containing urea hydrogen peroxide, was added to the wells for 7-10 minutes as a colorimetric substrate for the peroxidase. The reaction was terminated by the addition of 100 μl of 2.5N H2SO4 to each well and read using a microplate ELISA reader set at 492 nm.",B,CHEMBL3909001,=,nM,390.0,CHEMBL279,Homo sapiens,IC50
17777437,CHEMBL3888724,"VEGFR2 Kinase Assay: Biochemical KDR kinase assays were performed in 96 well microliter plates that were coated overnight with 75 μg/well of poly-Glu-Tyr (4:1) in 10 mM Phosphate Buffered Saline (PBS), pH 7.4. The coated plates were washed with 2 mls per well PBS+0.05% Tween-20 (PBS-T), blocked by incubation with PBS containing 1% BSA, then washed with 2 mls per well PBS-T prior to starting the reaction. Reactions were carried out in 100 μL reaction volumes containing 2.7 Î¼M ATP in kinase buffer (50 mM Hepes buffer pH 7.4, 20 mM MgCl2, 0.1 mM MnCl2and 0.2 mM Na3VO4). Test compounds were reconstituted in 100% DMSO and added to the reaction to give a final DMSO concentration of 5%. Reactions were initiated by the addition 20 μl per well of kinase buffer containing 200-300 ng purified cytoplasmic domain KDR protein (BPS Bioscience, San Diego, Calif.). Following a 15 minute incubation at 30° C., the reactions were washed 2 mls per well PBS-T. 100 μl of a monoclonal anti-phosphotyrosine antibody-peroxidase conjugate diluted 1:10,000 in PBS-T was added to the wells for 30 minutes. Following a 2 mls per well wash with PBS-Tween-20, 100 μl of O-Phenylenediamine Dihydrochloride in phosphate-citrate buffer, containing urea hydrogen peroxide, was added to the wells for 7-10 minutes as a colorimetric substrate for the peroxidase. The reaction was terminated by the addition of 100 μl of 2.5N H2SO4 to each well and read using a microplate ELISA reader set at 492 nm.",B,CHEMBL3893498,=,nM,764.0,CHEMBL279,Homo sapiens,IC50
17777438,CHEMBL3888724,"VEGFR2 Kinase Assay: Biochemical KDR kinase assays were performed in 96 well microliter plates that were coated overnight with 75 μg/well of poly-Glu-Tyr (4:1) in 10 mM Phosphate Buffered Saline (PBS), pH 7.4. The coated plates were washed with 2 mls per well PBS+0.05% Tween-20 (PBS-T), blocked by incubation with PBS containing 1% BSA, then washed with 2 mls per well PBS-T prior to starting the reaction. Reactions were carried out in 100 μL reaction volumes containing 2.7 Î¼M ATP in kinase buffer (50 mM Hepes buffer pH 7.4, 20 mM MgCl2, 0.1 mM MnCl2and 0.2 mM Na3VO4). Test compounds were reconstituted in 100% DMSO and added to the reaction to give a final DMSO concentration of 5%. Reactions were initiated by the addition 20 μl per well of kinase buffer containing 200-300 ng purified cytoplasmic domain KDR protein (BPS Bioscience, San Diego, Calif.). Following a 15 minute incubation at 30° C., the reactions were washed 2 mls per well PBS-T. 100 μl of a monoclonal anti-phosphotyrosine antibody-peroxidase conjugate diluted 1:10,000 in PBS-T was added to the wells for 30 minutes. Following a 2 mls per well wash with PBS-Tween-20, 100 μl of O-Phenylenediamine Dihydrochloride in phosphate-citrate buffer, containing urea hydrogen peroxide, was added to the wells for 7-10 minutes as a colorimetric substrate for the peroxidase. The reaction was terminated by the addition of 100 μl of 2.5N H2SO4 to each well and read using a microplate ELISA reader set at 492 nm.",B,CHEMBL3920210,=,nM,71.0,CHEMBL279,Homo sapiens,IC50
17777440,CHEMBL3888724,"VEGFR2 Kinase Assay: Biochemical KDR kinase assays were performed in 96 well microliter plates that were coated overnight with 75 μg/well of poly-Glu-Tyr (4:1) in 10 mM Phosphate Buffered Saline (PBS), pH 7.4. The coated plates were washed with 2 mls per well PBS+0.05% Tween-20 (PBS-T), blocked by incubation with PBS containing 1% BSA, then washed with 2 mls per well PBS-T prior to starting the reaction. Reactions were carried out in 100 μL reaction volumes containing 2.7 Î¼M ATP in kinase buffer (50 mM Hepes buffer pH 7.4, 20 mM MgCl2, 0.1 mM MnCl2and 0.2 mM Na3VO4). Test compounds were reconstituted in 100% DMSO and added to the reaction to give a final DMSO concentration of 5%. Reactions were initiated by the addition 20 μl per well of kinase buffer containing 200-300 ng purified cytoplasmic domain KDR protein (BPS Bioscience, San Diego, Calif.). Following a 15 minute incubation at 30° C., the reactions were washed 2 mls per well PBS-T. 100 μl of a monoclonal anti-phosphotyrosine antibody-peroxidase conjugate diluted 1:10,000 in PBS-T was added to the wells for 30 minutes. Following a 2 mls per well wash with PBS-Tween-20, 100 μl of O-Phenylenediamine Dihydrochloride in phosphate-citrate buffer, containing urea hydrogen peroxide, was added to the wells for 7-10 minutes as a colorimetric substrate for the peroxidase. The reaction was terminated by the addition of 100 μl of 2.5N H2SO4 to each well and read using a microplate ELISA reader set at 492 nm.",B,CHEMBL3964320,=,nM,31.0,CHEMBL279,Homo sapiens,IC50
